Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST844,82,1,5.0106352940962555,4,4,3,443,Champions
CUST845,361,1,6.214608098422191,1,4,3,143,Loyal Customers
CUST846,102,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST847,269,1,7.090076835776092,2,4,4,244,Loyal Customers
CUST848,323,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST849,243,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST850,158,1,6.907755278982137,3,4,4,344,Loyal Customers
CUST851,116,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST852,82,1,5.703782474656201,4,4,3,443,Champions
CUST853,243,1,6.907755278982137,2,4,4,244,Loyal Customers
CUST854,13,1,3.912023005428146,4,4,1,441,Champions
CUST855,123,1,3.2188758248682006,3,4,1,341,Loyal Customers
CUST856,36,1,4.787491742782046,4,4,2,442,Champions
CUST857,2,1,3.912023005428146,4,4,1,441,Champions
CUST858,115,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST859,137,1,7.313220387090301,3,4,4,344,Loyal Customers
CUST860,358,1,5.298317366548036,1,4,3,143,Loyal Customers
CUST861,319,1,4.499809670330265,1,4,2,142,Loyal Customers
CUST862,216,1,7.090076835776092,2,4,4,244,Loyal Customers
CUST863,253,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST864,159,1,6.214608098422191,3,4,3,343,Loyal Customers
CUST865,12,1,5.703782474656201,4,4,3,443,Champions
CUST866,242,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST867,210,1,6.214608098422191,2,4,3,243,Loyal Customers
CUST868,27,1,5.703782474656201,4,4,3,443,Champions
CUST869,69,1,7.313220387090301,4,4,4,444,Champions
CUST870,178,1,4.787491742782046,3,4,2,342,Loyal Customers
CUST871,124,1,4.0943445622221,3,4,1,341,Loyal Customers
CUST872,83,1,4.31748811353631,4,4,2,442,Champions
CUST873,95,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST874,190,1,3.4011973816621555,2,4,1,241,Loyal Customers
CUST875,149,1,7.600902459542082,3,4,4,344,Loyal Customers
CUST876,85,1,4.787491742782046,4,4,2,442,Champions
CUST877,197,1,3.2188758248682006,2,4,1,241,Loyal Customers
CUST878,186,1,3.4011973816621555,3,4,1,341,Loyal Customers
CUST879,7,1,3.4011973816621555,4,4,1,441,Champions
CUST880,134,1,6.907755278982137,3,4,4,344,Loyal Customers
CUST881,228,1,5.703782474656201,2,4,3,243,Loyal Customers
CUST882,210,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST883,238,1,6.214608098422191,2,4,3,243,Loyal Customers
CUST884,248,1,4.0943445622221,2,4,1,241,Loyal Customers
CUST885,305,1,4.787491742782046,1,4,2,142,Loyal Customers
CUST886,268,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST887,205,1,4.605170185988092,2,4,2,242,Loyal Customers
CUST888,305,1,4.605170185988092,1,4,2,142,Loyal Customers
CUST889,92,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST890,13,1,3.912023005428146,4,4,1,441,Champions
CUST891,272,1,6.802394763324311,1,4,3,143,Loyal Customers
CUST892,268,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST893,256,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST894,119,1,3.4011973816621555,3,4,1,341,Loyal Customers
CUST895,225,1,4.787491742782046,2,4,2,242,Loyal Customers
CUST896,65,1,3.912023005428146,4,4,1,441,Champions
CUST897,98,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST898,61,1,4.499809670330265,4,4,2,442,Champions
CUST899,222,1,6.396929655216146,2,4,3,243,Loyal Customers
CUST900,315,1,4.0943445622221,1,4,1,141,Loyal Customers
CUST901,267,1,3.4011973816621555,2,4,1,241,Loyal Customers
CUST902,215,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST903,250,1,5.298317366548036,2,4,3,243,Loyal Customers
CUST904,182,1,6.214608098422191,3,4,3,343,Loyal Customers
CUST905,275,1,5.703782474656201,1,4,3,143,Loyal Customers
CUST906,212,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST907,359,1,3.2188758248682006,1,4,1,141,Loyal Customers
CUST908,4,1,7.090076835776092,4,4,4,444,Champions
CUST909,93,1,5.703782474656201,3,4,3,343,Loyal Customers
CUST910,302,1,5.0106352940962555,1,4,3,143,Loyal Customers
CUST911,226,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST912,343,1,5.0106352940962555,1,4,3,143,Loyal Customers
CUST913,339,1,4.499809670330265,1,4,2,142,Loyal Customers
CUST914,83,1,6.214608098422191,4,4,3,443,Champions
CUST915,217,1,4.499809670330265,2,4,2,242,Loyal Customers
CUST916,9,1,3.912023005428146,4,4,1,441,Champions
CUST917,302,1,5.298317366548036,1,4,3,143,Loyal Customers
CUST918,40,1,4.499809670330265,4,4,2,442,Champions
CUST919,115,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST920,314,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST921,360,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST922,73,1,3.912023005428146,4,4,1,441,Champions
CUST923,221,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST924,126,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST925,121,1,5.703782474656201,3,4,3,343,Loyal Customers
CUST926,141,1,3.4011973816621555,3,4,1,341,Loyal Customers
CUST927,192,1,7.600902459542082,2,4,4,244,Loyal Customers
CUST928,272,1,7.090076835776092,1,4,4,144,Loyal Customers
CUST929,340,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST930,237,1,5.298317366548036,2,4,3,243,Loyal Customers
CUST931,122,1,4.787491742782046,3,4,2,342,Loyal Customers
CUST932,308,1,4.605170185988092,1,4,2,142,Loyal Customers
CUST933,333,1,3.4011973816621555,1,4,1,141,Loyal Customers
CUST934,161,1,6.214608098422191,3,4,3,343,Loyal Customers
CUST935,115,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST936,329,1,5.298317366548036,1,4,3,143,Loyal Customers
CUST937,71,1,6.214608098422191,4,4,3,443,Champions
CUST938,44,1,5.298317366548036,4,4,3,443,Champions
CUST939,15,1,5.703782474656201,4,4,3,443,Champions
CUST940,339,1,3.4011973816621555,1,4,1,141,Loyal Customers
CUST941,289,1,3.912023005428146,1,4,1,141,Loyal Customers
CUST942,290,1,7.313220387090301,1,4,4,144,Loyal Customers
CUST943,78,1,7.090076835776092,4,4,4,444,Champions
CUST944,211,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST945,323,1,3.2188758248682006,1,4,1,141,Loyal Customers
CUST946,239,1,7.600902459542082,2,4,4,244,Loyal Customers
CUST947,306,1,5.703782474656201,1,4,3,143,Loyal Customers
CUST948,81,1,4.31748811353631,4,4,2,442,Champions
CUST949,153,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST950,56,1,6.802394763324311,4,4,3,443,Champions
CUST951,61,1,4.605170185988092,4,4,2,442,Champions
CUST952,50,1,3.2188758248682006,4,4,1,441,Champions
CUST953,251,1,4.499809670330265,2,4,2,242,Loyal Customers
CUST954,99,1,6.802394763324311,3,4,3,343,Loyal Customers
CUST955,172,1,3.2188758248682006,3,4,1,341,Loyal Customers
CUST956,136,1,7.313220387090301,3,4,4,344,Loyal Customers
CUST957,140,1,4.787491742782046,3,4,2,342,Loyal Customers
CUST958,214,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST959,65,1,4.0943445622221,4,4,1,441,Champions
CUST960,147,1,4.0943445622221,3,4,1,341,Loyal Customers
CUST961,210,1,5.298317366548036,2,4,3,243,Loyal Customers
CUST962,75,1,4.0943445622221,4,4,1,441,Champions
CUST963,49,1,3.912023005428146,4,4,1,441,Champions
CUST964,336,1,6.802394763324311,1,4,3,143,Loyal Customers
CUST965,54,1,5.298317366548036,4,4,3,443,Champions
CUST966,316,1,6.907755278982137,1,4,4,144,Loyal Customers
CUST967,260,1,3.2188758248682006,2,4,1,241,Loyal Customers
CUST968,46,1,6.802394763324311,4,4,3,443,Champions
CUST969,258,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST970,231,1,7.600902459542082,2,4,4,244,Loyal Customers
CUST971,28,1,5.298317366548036,4,4,3,443,Champions
CUST972,325,1,4.605170185988092,1,4,2,142,Loyal Customers
CUST973,286,1,3.912023005428146,1,4,1,141,Loyal Customers
CUST974,244,1,3.4011973816621555,2,4,1,241,Loyal Customers
CUST975,278,1,5.298317366548036,1,4,3,143,Loyal Customers
CUST976,84,1,6.396929655216146,4,4,3,443,Champions
CUST977,328,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST978,286,1,5.0106352940962555,1,4,3,143,Loyal Customers
CUST979,365,1,3.2188758248682006,1,4,1,141,Loyal Customers
CUST980,157,1,4.31748811353631,3,4,2,342,Loyal Customers
CUST981,136,1,4.0943445622221,3,4,1,341,Loyal Customers
CUST982,14,1,4.499809670330265,4,4,2,442,Champions
CUST983,62,1,5.703782474656201,4,4,3,443,Champions
CUST984,126,1,6.214608098422191,3,4,3,343,Loyal Customers
CUST985,217,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST986,350,1,6.907755278982137,1,4,4,144,Loyal Customers
CUST987,248,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST988,219,1,4.31748811353631,2,4,2,242,Loyal Customers
CUST989,5,1,3.2188758248682006,4,4,1,441,Champions
CUST990,222,1,6.907755278982137,2,4,4,244,Loyal Customers
CUST991,7,1,4.605170185988092,4,4,2,442,Champions
CUST992,134,1,4.0943445622221,3,4,1,341,Loyal Customers
CUST993,330,1,5.0106352940962555,1,4,3,143,Loyal Customers
CUST994,15,1,6.907755278982137,4,4,4,444,Champions
CUST995,247,1,3.4011973816621555,2,4,1,241,Loyal Customers
CUST996,231,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST997,46,1,4.499809670330265,4,4,2,442,Champions
CUST998,65,1,4.605170185988092,4,4,2,442,Champions
CUST999,28,1,5.0106352940962555,4,4,3,443,Champions
